date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
20200905,0,0,0.3164,0.1079,0.429455385,0.5868,0.8074,0,0,0.391364286,0.388185714,0,0.3402,-0.4939,0.342285714,0.276992857,0.039533333,0.625397297,0.16747,0.51075,0.422690476,0.9371,0.46525,0.28365,-0.1007,0.4464,0,0.454992308,0.38915,0.454225,0.7901,0.214628571,0.54705,0.49163125,0.375128571,0.346,0.20125,0.432733333,0.147375,0,0.572975,0,0.450614286,0.368808511,-0.3272,0.3534,0.68624,0.263615,0,0,0.6912
20200906,0,0,0.615666667,0.376018182,0.400101031,0.402158333,-0.5994,0,0,0.277405,0.421970588,0,0,0.555,0.77195,0.416809524,0.24295,0.6486,0.286727273,0.43899,0.220713636,0,0.246533333,0.4951,0.0772,0.523433333,-0.3612,0.49005,0,0,0,0.313994118,0.2202,0.271511111,0.382963333,0.245,0.5476,0.3528,-0.3326,0.5242,0.3018,0,-0.10295,0.528434375,0.0774,0.33817,0.3987,0.13326,0,0.417733333,0.8885
20200907,0,0.6389,0.75325,0.555721429,0.346056364,0.532328571,0.504866667,0,0,0.33184,0.630618519,0,0.672,-0.3111,0.549466667,0.24483,0.315433333,0.16032,0.321692857,0.3841,0.425758065,0.4926,0,0.480933333,0,0.42382,0.2732,0.446486667,0.9578,0,0,0.426776923,0.5994,0.529425,0.330056667,0.60044,0.34382,0.17866,0.04232,0,0.221025,0.4199,0.26535,0.504205128,0,0.284166667,0.6212,0.4012,0.3382,0.3157,0
20200908,0,0.4133,0.513366667,0.3847,0.298216814,0.0287,0.862933333,0,0,0.305447826,0.472775,0,-0.12405,0.9332,0.2737,0.219257143,0.115133333,0.91925,0.2666,0.2314625,0.047844828,0,0.10732,0.68885,0.9224,0,-0.2287,0.14653125,0.1531,0.5302,0,0.259,0.33038,0.758025,0.393040741,0.544866667,0,0.129833333,0.496333333,0,0.7443,0,0.4746875,0.255933333,0.1343,0.256275,0.353963636,0.276016667,0.12565,0.24695,0
20200909,0,0.628716667,0,0.338707143,0.285265657,0.13066,-0.008966667,0,0,0.423980952,0.31193125,0,0.1619,0,-0.061757143,0.25659,-0.00835,0.53064,0.1388,0.294264286,-0.000345455,0,0.233433333,-0.2162,0.2689,0.8547,0.30115,0.20945,0,0,0.1531,0.280677778,0.33455,0.41592,0.400269565,0.46294,0.38655,0.062388889,0.242325,0,-0.06472,0,0.44145,0.475793548,0.0752,-0.2848,0.2035,0.343077778,-0.175166667,0,0
20200910,0,0,0,0.405666667,0.179553571,0.79505,0,0,0,0.356816667,0.345566667,0,0.8823,0.37315,-0.9169,0.478614286,0.2873,0.6696,0.625966667,0.212225,0.13833125,0,-0.5994,0,0.123166667,0.2942,0,0.234628571,0,0,0,0.4306,0,0,0.149657143,0.7351,0,0.166333333,0,0.3291,-0.8144,0,0.45486,0.432738095,-0.45175,-0.04015,0.11315,0.481322222,-0.1628,0,0
20200911,0,0,0,0.539633333,0.193508333,0.599475,0.485366667,0,0.20095,0.146475,0.394288889,0,0,0.1109,0,0.216392308,-0.125033333,-0.0325,0.09574,-0.28375,0.196408333,0,0.511133333,0.314866667,-0.3987,0.7285,-0.074833333,0.1920875,0,0.2294,0,0.18007,0,0.511266667,0.381565217,0.501728571,0,0.19156,0.073983333,0,-0.1007,0,0.66655,0.203778261,0,0,0.0077,0.01175,0,0.2202,0.68
20200912,0,0,-0.041166667,0.38572,0.191475,0.11034,0.348566667,0,0,0.328908333,-0.007028571,0,0.28595,-0.2732,0.337225,-0.000377778,0.5843,0,0.404825,0.355,0.268246154,0.7482,0,0,0.40085,0,0,0.191375,0,-0.6917,0,0.45296,0,0.089016667,0.2156,0.5488,0,-0.079077778,0.047875,0,0,0,0.84105,0.358257895,0,0.0444,0.3404,0.060363636,0,0,0
20200913,0,0.44415,0,-0.04786,0.280740625,-0.0316,0,0,0,0.3836375,0.27453,0,0.51255,0.25,0.32385,0.309315385,0.53505,0.57466,0.002377778,0.508825,-0.001018182,-0.3182,0,0,0.3528,0,-0.8271,-0.127466667,0,0.68,0,0.231811111,0,0.3062,0.301929412,0.2077,0,0.001125,0.30275,0.6124,0.3875,0,0.1589,0.189008333,0,0.26542,0,0.037445455,0.28645,0,0
20200914,0,0,0.6996,0.5106,0.197164286,0.274783333,0,0,0,0.086366667,0.2778875,0,0,0,0.10318,0.2301625,0.6369,0.1717,0.30582,0.48125,0.13044,0,-0.1531,0.73445,0,0.4939,0,0.123171429,0,-0.0772,0,0.0826375,0,0.2703,0.219881818,0.552433333,0,0.11165,0.48605,-0.0772,0,0.4019,0.4215,0.467175,0,0,0.4391,0.13985,0.4559,0,0
20200915,0,-0.1027,0,0.61415,0.234592308,0.14346,0,0,0,0.46092,0.275809091,0,0,0,0.21075,0.260108333,0.783,0.9251,0.124414286,0.15636875,-0.017394118,0.8619,0.32692,0.957,0.5198,0.6229,0,0.41545,0.6988,0.5067,0,-0.1105125,0.3612,0.239266667,0.143286364,-0.0121,0.9059,0.071875,-0.0585,0,0,0,0.43025,0.406238462,0.5329,0.67945,0.380233333,-0.020444444,0,0,0
20200916,0,0.71,-0.296,0.59005,0.150888462,0,0,0,0,0.5663,0.227925,0,0,0,-0.3716,0.309771429,0.6369,0,0.109314286,0.51942,0.068618182,0,-0.0592,0,-0.1027,0.291666667,0,0.209681818,0,0,0,0.114764286,0,0.8118,0.3531,0.2261375,0,0.1299,0.6892,0,0.3537,0,0.8585,0.44482381,0.4215,0,0.4608,0.0822625,0,0.8979,0
20200917,0,0,0,0.45624,0.236209524,0.5859,0,0,0,0.5869,0.114355556,0,0.43095,0.8687,0.415933333,0.433375,-0.1779,0.9525,0.1239,0.4719,-0.069985714,0,0.4374,-0.12675,0,0.3182,0,0.067275,0,0,0,0.349,-0.4363,0.2316,0.427269231,0.152466667,0,0.79485,0.374766667,0,0,0,0.9459,0.167807692,0,0,0.23695,0.33544,-0.1366,0.5859,0
20200918,0,0.31845,0.7003,0.363333333,0.246070149,0.8908,0,0,0,-0.0727125,0.089281818,0,0,0.743,0,0.3369,0,0.77345,0.05145,0.26915,0.016318182,0,0.3886,0.624,0,0,0,0.256933333,0,0,0,0.207053333,0,0,0.182182353,0.0472,0,0.247142857,0.489,0.7256,0.6697,0,0.9402,0.294861538,0,0.2826,0.4215,0.055077778,0.5622,0,0
20200919,0,0.13695,0.9344,0.131775,0.212563793,0.456133333,0,0,0,0.362322222,0.274305882,0,0,0,0.406266667,0.552857143,0,-0.385033333,0.0022,0.462,-0.174833333,0,0.1515,0.0531,0,-0.6955,0.6705,0.118664286,0,0.6515,0,0.253377778,0.7249,0.751275,0.188288235,0.22026,0,0.10898,0.4404,0,0.43445,0,0.37385,0.563408333,0.54635,0.8335,0.52412,0.27364,0.38545,0.3595,0
20200920,0,0.35015,0,0.65662,0.283603448,0.335925,0,0,0,0.403375,0.096555556,0,0.58505,0,0.7021,0.26883,0.9313,0.437466667,0.5733,-0.2023,0.252716667,0,0,0,0,0.4145,0,0.013944444,0,0.0258,0,0.078871429,0.5106,0.28374,0.186791667,0.27225,0.9722,0.7568,0,0,0,0,0.223766667,0.36851875,-0.3953,0.5145,0.13895,0.121175,0,0.41585,0
20200921,0,0,0,0.4244,0.336208,0.6988,0,0,0,0.4468625,0.191991667,0,0,0,0,0,0.6083,0.4939,0.344142857,0.6908,0.106266667,0.1357,0.240775,0,0.17075,0.811,0,0.211858333,0,0.7125,0,0.28945,0,0.2578,0.199078947,0.62435,0,-0.4215,-0.4355,0,0.4767,0,0.003466667,0.27057,0,0,0.56708,0.332933333,0.4429,0,0
20200922,0,0.8745,0.5719,0.78645,0.23069,0.24695,0,0,0,0.524,0.394583333,0,0.00405,0.5707,0.381233333,0.1981,0.0893,0.518533333,-0.5267,0.8276,0.106405,0,0.9357,0,0,0,0.7096,0.114833333,0,0,0,-0.0035,0,0.465525,0.189473684,0.00554,0.4215,-0.04035,-0.2781,0.7772,0.32245,0,-0.010333333,0.369441176,0,0,0.0204,0.2186875,0.5719,0,0
20200923,0,0.9607,0,0.459833333,0.297090741,-0.1261,0,0,0,0.475541176,0.4195,0,-0.1909,0.24695,0.133966667,0.094,0.5684,0,0.4404,0.9199,0.170226316,0.4588,0.4394,0.009866667,-0.3818,0,0,0.220857143,0,0,0,0.259516667,0,0.3612,0.062657143,0.054485714,0,0,0,0,0,0,0.806433333,0.433506667,0,0,0.321975,0.244828571,0,0,0
20200924,0,0.6872,0,0.17436,0.346359375,0,0,0,0,0.24155,0.061188889,0,0.6369,0,0,0.32031,0.7849,0,0.3604,0.38885,-0.146045455,0,0.2754,0.5719,0,0,0,0.02478,0,0,0,0.3184625,0,0,0.259359091,-0.022725,0.8442,0.0212,0.4329,0,0.3173,0,0.4358,0.29908,0,0.253433333,0.4058,0.2212,0,0,0
20200925,0,0.5423,0.957,0.228357143,0.258034091,0.419433333,0,0,0,0.267416667,0.269333333,0,0.6375,0,0,0.455936364,0,0,0.39164,0,0.159595,0,0.1806,0.7256,0.680266667,0.9298,-0.034233333,0.278655556,0,0,0,0.07317,0,0.33345,0.205558824,0.5411,0,0.51305,0.463333333,0,0,0.6369,0.2202,0.253676923,-0.079133333,0.3818,0,-0.06994,0,0,0
20200926,0,0,0.2463,0,0.245306818,0.3696,0,0,0,0.06375,0.267376923,0,0,0,0,0.1602,0.37815,0.208233333,0.31678,0.36504,0.2121125,0.33615,-0.3336,0,-0.3802,0.66575,0,0.0454,0,0,0,0.06816,0,0.463933333,0.172724242,0.25415,0,0.269225,0.756266667,0,0.8955,0,0.496375,0.5135,0.5411,0.3231,0.0903,0.2353625,0.5707,0.8715,0
20200927,0,0,0.5859,0,0.289985417,0.25075,0.25,0,0,0.25706,0.07536,0,0,0,0.22994,0.495516667,0,0.31195,0.2758625,0,0.364233333,0,0.503833333,0,0.5562,0.836,0.0193,0.053033333,0,0,0,0.170311111,0,-0.085,0.326163333,0,0.125,0.270775,0.36485,0,0,-0.3612,0,0.148871429,0.8126,0,-0.11235,-0.485166667,0,0,0
20200928,0,0,-0.6489,0.2017,0.243195238,0.6063,0.27135,0,0,0.0815,-0.13717,0,0.46715,0,0.29295,0.1712,0.4215,0.2084,0.1944,-0.230325,0.054373333,0,0,0.0821375,0,0,-0.5106,0.326566667,0,0,0,0.05855,-0.6249,0.251083333,0.234040541,0,-0.296,0.4369,-0.33525,0,0.0534,0,0.46138,0.554416667,0.43235,0.3395,0.22524,-0.0013375,0,0.113333333,0
20200929,0,0,0,0.426075,0.190226667,0.76525,0,0,0,0.25845,0.395733333,0,0.6705,0,0.099233333,0.083366667,0.4215,0,0.104077778,0.41215,0.008271429,0,0,0.085516667,0.5399,0,0.9117,0.318223077,0,0,0,0.225657143,0.8883,0.2854,0.170513333,0.11584,0,0.17514,0.176066667,0,0.3294,0,-0.3389,0.362871429,0.908,0.44425,0.1806,-0.130033333,0.72135,0,0
20200930,0,0.41205,0,0.3831375,0.177880556,0.3878,0,0,0.5842,0.090966667,0.30175,0,-0.5423,0.4215,-0.1366,0.290433333,0.539,0.5106,0.33288,0.1759,0.144108333,0.5267,0.36065,-0.1102,0.116566667,0,0,0.34749,0,0,0,0.2417,0.34645,0.7845,-0.007652941,0.0258,0,0.262333333,0.38254,0,0,0,0.7573,0.4243,0.5936,0,0,0.47296,0,0,0
20201001,0,0.7874,0,0.426866667,0.2746,0.5572,0.4517,0,0,0.412385714,0.1543,0,0.8209,0,0.4404,-0.090766667,0,0.70665,0.0516,0.051614286,-0.0794875,0.6808,0.9169,-0.2162,0.21075,0.4572,-0.0546,0.36987,0,0,0,0.2668,0,0,0.303897059,0.1415,0,0.3034,0.183066667,0,0.12165,0,0.4391,-0.075123077,-0.196533333,0.4035,0.214716667,0.215071429,0,0.33875,0.7783
20201002,0,0,0,0.5106,0.11757619,0,0.4753,0,0,0.5,0.051691667,0,0,0,0,-0.225866667,0,0.6369,0.07835,-0.7762,0.073812,0,0,0,0,-0.1779,0.5574,0.172283333,0,0,0,-0.07645,0.3612,0.3257,0.388147059,0,0,0.1153875,0.0712,0.5267,0.2808,0,0.6369,0.4195,0,-0.0258,0,0.39196,0,0,0
20201003,0,0.34,0,0.156411111,0.174353333,0,0,0,0,0.2488,0.360181818,0,0,0.5859,0,0.356111111,0.6705,0,0.74895,0.3744,-0.007464286,0,0,0,0.811433333,0,0.1204,0.100671429,0,0,0,0.53496,0,-0.08895,0.20635,0.370871429,0,0,0,0,0.0516,0,0.239233333,0.2461,-0.4449,0,0.465333333,0.5997,0.9153,0.4404,0
20201004,0,-0.9432,0.933,0.19798,0.062323529,-0.148,0,0,0,0.328816667,0.1781,0,0.7236,0,0.408,0.268814286,0.1245,0.70965,0.3982,0.30835,0.099571429,0.2144,0,0.06575,0,0,0,0.0577,0,0,0,0.214528571,0,0.1341,0.081369231,0,0.14415,0.29548,0.9781,0,0,0,0.20095,0.43109,0.42795,0,0.4173,0.3721875,0,0,0
20201005,0,0,0,0.4404,0.371145,0,0,0,0,0.8689,0.014071429,0,0,0,0.0378,0.11214,0.2023,0,0.100475,0.3829,0.046194118,0,0,0,0.6562,0.4404,0,0.382666667,0,0,0,-0.193366667,0,0.088,0.124228,0,0,-0.064,0.1116,0,0,0,0,0.065857143,0,0,0.31545,0.1018,0,0,0.8172
20201006,0,0,0,0.25168,0.287621622,0,0,0,0,0.689766667,0.4158,0,0,0.6476,0.1806,0.1405,0,0,0.69225,0.303933333,-0.09403125,0,0.182033333,0,0.054725,0,0,-0.034233333,0,0,0.5994,-0.104783333,0,0.101633333,0.327364706,0,0,0.51085,-0.278466667,0,0,0,0,0.31796,0.73575,0.7579,0.119066667,0.20845,0.419733333,0,0
20201007,0,0.9552,0,0.279866667,0.176210526,0.074566667,0,0,0,0.401083333,0,0,0,0,0.638066667,0.37736,0.4215,0.4019,0.04135,0.359933333,0.111695238,0.1007,0,-0.1366,-0.3182,0,0,0.18938,0,0.40055,0,0.39492,0,-0.157466667,0.297985714,0,0,-0.0784,0,-0.1779,0.075433333,0,0.44895,0.564755556,0,0.20165,0.0173,0.425525,0,0,-0.7906
20201008,0,0,0,0.1993,0.279275676,0,0,0,0,0.13955,0.54112,0,0.4155,0,-0.0714,0.1732,0.357066667,0.41225,0.541875,0.42595,0.120728571,0,0.10814,-0.0748,0.49068,0,0,0,0,0,0,0.31822,0,0.0135,0.266311111,0.280271429,0,-0.223833333,0.4104,0,-0.0611,0,0.427666667,0.3336,0.6124,-0.20095,-0.0258,0.2272375,0.3508,0,0
20201009,0,0.84485,0.6597,0.38306,0.179497778,0.29752,0.6086,0,0,0.452414286,0.3042,0,0,0,0.2695,0.38775,0.1853,-0.0121,-0.06295,0.26016,-0.01364,0,0.2672,0.9722,0,0.435333333,-0.5994,0.340814286,0,0,0,0.4308,0.70115,0.130975,0.257305263,-0.312175,0.8689,0.036314286,0.91335,0,0.9432,0,0.6062,0.279154545,0,0.4114625,0,-0.210375,0,0,0
20201010,0,0.6978,0.3182,0.303883333,0.314135714,-0.0082,0.8268,0,0,0.590528571,0.4416,0,0.253733333,0,0,0.328514286,0,0,0.109428571,0.1541625,0.040966667,0.6956,-0.05976,0.412175,0.8221,0.447266667,0,-0.141442857,0,0,0,0.27905,0.711733333,-0.04505,0.198368966,0.222085714,0.4466,0.479875,0.52318,0,0,0,0.53935,0.431472727,-0.2482,0.28835,0.3871,0.352327273,0,0.3595,-0.7943
20201011,0,0,0,0.015,0.340776087,0,0,0,0,0.159985714,0.41772,0,0.2481,-0.5267,0.7003,0.00035,0.9517,0.2695,0.24508,0.41702,0.158986667,0,0,0.279833333,0.4724,0.6597,0,0.2024,0,0.4872,0,0.053985714,0.9638,0.183266667,0.30411875,0.31245,0.7269,-0.09942,0.1027,0.8126,-0.296,0,0,0.270554545,0.4404,0,0,0.06196,-0.296,0.22725,0.8419
20201012,0,0.424875,0.8411,0.632716667,0.4061025,-0.1858,0.8689,0,0,0.06205,0.08702,0,0,0,0.4404,0.225644444,0.4215,-0.3612,0.352572727,-0.25,0.09322,0.67065,0.1187,0,0.31845,0.744,-0.27055,0.094114286,0,0,0,0.1275,-0.2023,0.208533333,0.315094737,0.264275,0,0.3982,0.0639,0,0.3612,0,0,0.01986,0,0.864,0.005,0.131777778,0,0,0
20201013,0,0.915,0.7644,0.4787,0.399478125,0,0.8689,0,0,0.375,0.23354,0,0,0.4926,0,0.205175,0.8353,-0.5719,0.48224,0.5371,-0.120325,0,-0.044475,0,0,0.20095,0,0,0,0,0,0.289133333,0,0,0.241292857,0,-0.28595,0.303633333,0.103475,0.9555,0.4399,0.5859,0.28265,0.152904762,0,0.540166667,0,0.14055,0.12855,0.5106,0
20201014,0,0.228466667,0.7326,0.21721,0.244452083,0.263366667,0,0,0,0.26835,0.1963,0,0,0,0.38245,0,0,0.67865,0.295783333,0.357216667,0.183163636,0,0.26335,0.22485,0.6696,0.4389,0,-0.0188,0,0.464933333,0.4467,-0.10285,0,0.235675,0.380338889,-0.09645,0,-0.332425,0.08725,-0.1531,0.07125,0,0.3043,0.188591667,0.2332,-0.2263,0.3434,0.0141,0,0,0
20201015,0,0.24695,0,0.205166667,0.235552273,-0.40085,0,0,0,0.175525,0.08622,0,0,0,0.85485,0.02735,0.8955,0,0.2875,0.3515,0.08725,0.3802,0,0.46975,0.3569,0,-0.5994,0,0,0,0,0.283825,0,0,0.14798,0,0,0.9322,-0.27565,0,0,0,0,-0.027792857,0,0,-0.41285,0.2708,0,0,0
20201016,0,0.2596,0,0,0.271138889,0.37655,0,0,0,0.2628,0.28176,0,0,0,0.36915,0.265553846,0.9484,0.5554,0.22624,0.27335,0.280913636,0,0.294466667,0.7184,0.51465,0.3182,-0.0516,0.48205,0,0.42375,0,0.27078,0,0.4886,0.327655,0.432575,0.7927,0.066666667,0.308233333,0,0,0,0.628166667,0.194894118,0,0,0.3243,0.385125,0,0,0
20201017,0,0.268833333,0.6783,0.067875,0.242627586,0.4875,0,0,0,0.0477,0.29081875,0,0,0.50065,0.03395,0.281455556,0,0.0877,0.102483333,0.41355,0.226636364,0,-0.098666667,0.73556,0,0,-0.1702,0.173,0,0,0,0.427,0,0.209,0.147989474,0.44515,0.97205,0.043314286,0.43765,0.04765,0,0,0,0.326430769,0,0,-0.06092,0.213983333,0,0,0.765
20201018,0,0.6211,0.4086,0.532033333,0.281906818,0.76495,0.7767,0,0,0.30078,0.330418182,0,0,0,0.196625,-0.015471429,0.3612,0,0.098185714,0,0.26795,0,-0.091566667,0,0.7811,0,0,0.8372,0,-0.2263,0,0.29555,0.8126,0.174875,0.113113333,0.48088,0.7351,0.131166667,0.55005,0,0,0,0.3612,0.2534,0,0,0,0.29805,-0.6341,0.4545,0
20201019,0,0.0057,0.7845,0.163566667,0.230736538,0.32378,0,0,0,-0.487533333,0.30454,0,-0.1759,0.9212,0.275233333,0.452528571,-0.4939,0.380166667,0.441342857,-0.028875,-0.050152632,0,0,0.312,0,0.8149,0.1591,0.025957143,0,-0.15175,0,0.06178,-0.2144,0.34808,0.26075,0.08906,0.8472,-0.074,0.034233333,0,0.0516,0,0.3765,0.505072727,0,0,0,0.284885714,0.18095,0,0
20201020,0,0,0,0.673933333,0.256509756,0.09205,0.4199,0,0,0.244783333,0.2198375,0,0.5267,-0.8087,0.2202,0.47196,0.270125,0,0.135607143,-0.09665,-0.087965,0,0.313366667,0.2883,0.11905,0.8029,-0.078233333,0.2173,0,0,0,0.5814,0,0.2393875,0.240491667,0.55505,0,-0.1482,0.8442,0,0.722366667,0,0.2348,0.125016667,-0.5106,0.7579,0.09044,0.29909,-0.0772,0,0.4215
20201021,0,0.201233333,0,0.356325,0.15226875,0.20584,0,0,0,-0.021866667,0.388671429,0,0.6369,-0.005166667,0.10955,0.227755556,0.5242,0.5386,0.50875,0.40525,0.07165,0,-0.1589,0.449933333,-0.69005,0.04065,0,0.415,0,-0.20685,0,0.503733333,0.31245,0.9119,0.155888889,0.057225,0,0.16475,0.379575,0,0.034233333,0,0.28595,0.344608333,0.444566667,0,0.388825,0.001792857,0.7345,0,0
20201022,0,0.4942,0,-0.2716,0.224535897,0.247588889,0,0,0,0.44134,0.097436364,0,0,0,0.304533333,0.118344444,0.673166667,0.063,0.3674,0.55728,0.265515385,0,0,-0.1405,0,-0.5093,0,0.058814286,0,0,0.0352,0.359616667,0,0.4201,0.157464706,0.087214286,0.5538,0.824,0.07625,0.128,0.5684,0,0.8653,0.305572727,0,0.1864,0.2477,0.238416667,0.749,0,0
20201023,0,0.0898,0,0.291014286,0.196820968,0.648483333,-0.4184,0,0,0.58135,0.221726667,0,0.28835,0,0.06385,0.530927273,0.9041,-0.15195,0.237578125,0,0.174860606,0,0,0.324766667,0.332266667,0.649,0.2463,0.552063636,0,0,0,0.23325,0,0.452128571,0.084975,0.50485,0.2997,0.01055,0.11234,0,0.4404,0,0.2732,0.26550625,0,0.79435,-0.17,-0.19056,0.1072,0.34,0
20201024,0,0.15855,0,0.7639,0.232819178,0.72872,0.4926,0,0,0.449042857,0.4024375,0,0.3958,0.7506,0.7003,0.364388889,0.27902,0.644,0,0.229371429,0.05221,0,0.386557143,0.439633333,-0.17975,0.7067,0,-0.402733333,0,-0.065233333,0,0.165942857,0,0.226725,0.233927273,0.16277,0.286266667,0.390233333,0.448566667,0,-0.0719,0,0.013566667,0.520433333,0.0386,0.9403,0,0.19789,-0.34,0,0
20201025,0,0,0.8658,0.671566667,0.207705556,0.0021,0.20995,0,0,0.508425,0.326742857,0,0,0.43885,0,0.091666667,0.4588,0,0.21075,0.068066667,0.190781818,0,0,0.8594,0.8398,0,0.3612,-0.166575,0,0.38585,0.8807,0.193816667,-0.0653,0.8908,0.118858333,0.559175,-0.3052,0.44072,-0.03625,0,0,0,0.3572,0.35262,0.9081,0.103475,0,0.584266667,0,0,0
20201026,0,0,0,-0.68,0.099647458,0.333525,0.12055,0,0,0.44966,0.3273,0,0.7901,0.4278,0.5859,0.28075,0.6868,0.72025,0.299233333,0.097675,0.02316,0,-0.29295,0.3182,0,0.4973,0.19275,0.520833333,0.3515,0.3576,0,0.1531,0.6892,0.5733,-0.080638462,0.778233333,0,0.1204,-0.128,0.7887,0,0,0.24388,0.269076923,0.745,0.18795,0.027483333,0,0.4807,0,-0.128
20201027,0,0,0,-0.199383333,0.205958333,0,0.4404,0,0,0.619614286,-0.027075,0,0,0,0,0.32952,0,0,0.18185,0.18603,0.037584211,0,0,0,0.2529,0,0,0.927,0,0,0,-0.11096,0,0.3811,0.245088889,0.03398,0.237866667,0.023166667,0.074533333,0.5106,0.128966667,0,0.018866667,0.396828571,-0.296,0.085333333,0,-0.017966667,0,0,0
20201028,0,0.7742,0,-0.161133333,0.088154098,0.370771429,0,0,0,0.124214286,0.317733333,0,0.2023,0.6069,0.299075,0.14602,0.7418,0.8588,0.36345,-0.1877,0.008070588,0,0,0.7627,0,0,0.39225,0.304922222,0,0.542366667,0,0.218433333,0.2997,0.46005,0.108518182,0.27768,0,0.247666667,0.065125,0.2294,0.6908,0.4019,0,0.243233333,0.1916,0,0,0.45965,0.49365,0,0
20201029,0,0,0.60565,0.308571429,0.312180702,0.042475,0.6696,0,0,0.149818182,0.0456,0,0.7003,0,0.565166667,0.2434,0.7821,0.2695,-0.425266667,0.410581818,0.163023077,0,0.2553,0.1776,0.07655,0.6369,0,0.214441667,0,0.10212,0,0.0061,0,0.163733333,0.314733333,0.2928625,0,0.5172,0.309066667,0,0,-0.5423,-0.1779,0.167323529,-0.0258,0.654466667,0,0.324042857,0,0.6892,0
20201030,0,0.5106,0,0.344275,0.320005455,0.45445,0.6369,0,0,0.2557125,0.39584,0,0,0,0.317,-0.0268,0.74515,0,-0.1095,0.11828,0.115254545,0,0.10865,0.478425,0,0.1589,0,0.4406125,0,-0.144666667,0.2484,0.286085714,0.587366667,0.651583333,0.399252381,-0.14552,0,0.125933333,0.027614286,0.58825,0,0,0.35,0.437429412,-0.023166667,0.9298,0.05446,0.17418,0.6784,-0.1357,0.4404
20201031,0,0,0.8666,0.5633875,0.3535,0.260172727,0.0484,0,0,0.313658824,0.174321739,0,0.4404,0.5719,0.29991,0.164204762,0,0.270675,0.42316,0.121686667,0.10710625,0.7644,-0.068875,0.6473,0.32144,0.53135,0.0191,0.648554545,0,0.289833333,0,0.250165,0,0.21652,0.332570588,0.09416,0.34,0.201966667,0.2198,0.5695,0.053,0,0.43085,0.232403704,0.22026,0.11946,0.30648,0.392707692,0.336333333,0.22725,0
20201101,0,0,-0.145,0.150175,0.327501786,0.249183333,0.25115,0,0,0.441591667,0.2197,0,-0.29295,0,-0.022,0.244522222,0.4215,0.6124,-0.012242857,0.401125,0.292272727,0,0.2202,0.118125,-0.034233333,0.6005,0,-0.284525,0,0,0,0.18526,0.4776,0.47655,0.108961538,0.06665,0.6705,-0.31045,0.11225,0,0.137725,0,0.342985714,0.305737037,0.5719,0.29732,0.8366,-0.167233333,-0.3548,0,0
20201102,0,-0.20995,0,0.1779,0.246471053,0.53495,0,0,0,0.118733333,0.32795,0,0.14695,0,-0.7914,0.228525,0.4753,0.5106,0.3768,0.1759,0.127405263,0,0,-0.1858,0.9062,0,0,0.3708,0,0,0,0.175928571,0,-0.2092,0.093541667,0.5444,-0.4696,0.2369,0.52505,0,0.9492,0,0.089875,0.545833333,0,0,0.0129,0.4057125,0,0,0
20201103,0,0.36245,0,0.350933333,0.171486667,0.4192,0,0,0,0.319655556,-0.1128375,0,0.4981,0,-0.17,0.256175,0,-0.025675,0.0715,0.30945,0.085782353,0,0,-0.2806,0,0,0,0.348133333,0,-0.056575,0,0.25962,0.8366,-0.00745,0.318522222,0.545,0.75,0.54474,0.28836,0,0,0,0.242233333,0.261666667,0,0.2316,0.064366667,-0.12702,-0.148,0,0
20201104,0,0,-0.5473,0.41692,0.314583871,0.77335,0,0,0,0.09826,0.426075,0,0,0,0.16922,0.233433333,0,0,0.1991375,0.7003,0.03614,0,0.23075,0.3057,0.44765,0,0.4404,-0.164633333,0,0,0,0.22914,0.7878,0.6369,0.166753846,0.7916,0.09505,-0.018566667,-0.113625,0.308566667,0.3034,0,0.796033333,0.257041667,0.213875,0,0.25065,0.435,0,0,0
20201105,0,0.7184,0,0.079675,0.279377143,0.4397,0,0,0,0.323442857,0.18502,0,0,0.392333333,0.31845,0.04274,0.02025,0.2806,0.18375,0.427588889,0.040553333,-0.3612,0.2123,0.4144,0,0,0,0.003,0,0,0,-0.163166667,0.6705,-0.197575,-0.074411765,0.2263,0,0,0,0,0,0,0.288775,0.34412,0.212757143,0.5859,0.43355,-0.05698,0.098475,0.4926,0
20201106,0,0.2732,0,0.35335,0.314677778,0.537475,0,0,0,0.365285714,0.188,0,-0.1027,0,0.11632,0.2889,0.7397,0,0,0.02455,0.122223077,0.0516,0.4375,-0.3317,0,0,0.091066667,0.41825,0,0.5719,0,0.14425,-0.254,0.3454,0.004453846,0.3572,0.8885,0.59935,0.03558,0.0772,0,0,-0.25,0.3229,0.1185,0,-0.3252,0.13698,0.8986,0,0
20201107,0,0.6908,0,0.086507692,0.145592593,0.611075,0,0,0,-0.51245,0.205675,0,0.6486,0,0.46385,-0.1544,0.94,0.4294,0.1953,0.14502,0.257783333,-0.1531,0,0.2263,0.2416,0,-0.2023,0.1057125,-0.7684,0.43315,0,-0.0733,0.9601,0.291366667,0.167044444,0.2886,0.2398,0.0099625,0.28074,0,0,0,0.36755,0.361988889,-0.2423,0.549,0,-0.14286,0,0,0.21915
